device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,Image
14503322013,496269393920,"(0.39192894101142883, 0.19532045722007751)","(-59.007015228271484, 245.0537872314453, 82.35528564453125)",1,4.5191802978515625,1,"(-21.82034683227539, 5.573444843292236, 692.9976806640625)",1,"(0.396533340215683, 0.12221808731555939)","(-56.46537780761719, 266.3833312988281, 90.11859893798828)",1,4.7467193603515625,1,"(43.040950775146484, 4.993832111358643, 692.0211791992188)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503338694,496269410600,"(0.38950440287590027, 0.19399221241474152)","(-60.34536361694336, 245.44131469726562, 82.49634552001953)",1,4.501556396484375,1,"(-21.78134536743164, 5.58681583404541, 692.3937377929688)",1,"(0.39520442485809326, 0.12296240776777267)","(-57.19892883300781, 266.1661376953125, 90.03950500488281)",1,4.73077392578125,1,"(43.0440673828125, 4.995547294616699, 691.39306640625)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503354754,496269426660,"(0.38782232999801636, 0.1870564967393875)","(-61.27388000488281, 247.46502685546875, 83.23290252685547)",1,4.4923858642578125,1,"(-21.73758888244629, 5.611408710479736, 691.9351196289062)",1,"(0.39580556750297546, 0.13366051018238068)","(-56.86711502075195, 263.0447082519531, 88.90338897705078)",1,4.7156829833984375,1,"(43.05872344970703, 5.0246052742004395, 690.9552001953125)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503371979,496269443885,"(0.38567060232162476, 0.1907522827386856)","(-62.461612701416016, 246.38665771484375, 82.84039306640625)",1,4.5095062255859375,1,"(-21.718849182128906, 5.632493019104004, 691.7474975585938)",1,"(0.3929745554924011, 0.12997089326381683)","(-58.42983627319336, 264.1212463378906, 89.29521179199219)",1,4.6989898681640625,1,"(43.07372283935547, 5.037878036499023, 690.7737426757812)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503388609,496269460514,"(0.39211246371269226, 0.20779815316200256)","(-58.90571975708008, 241.4130859375, 81.03020477294922)",1,4.4968109130859375,1,"(-21.734596252441406, 5.678927898406982, 691.472900390625)",1,"(0.39711037278175354, 0.12589456140995026)","(-56.14684295654297, 265.31060791015625, 89.72814178466797)",1,4.687164306640625,1,"(43.0588493347168, 5.050571918487549, 690.4928588867188)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503404674,496269476579,"(0.39181485772132874, 0.2081393301486969)","(-59.06998825073242, 241.31353759765625, 80.99396514892578)",1,4.486907958984375,1,"(-21.751258850097656, 5.690855026245117, 691.224609375)",1,"(0.397188276052475, 0.12235935777425766)","(-56.103824615478516, 266.3420715332031, 90.10356903076172)",1,4.68096923828125,1,"(43.034732818603516, 5.054939270019531, 690.2604370117188)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503421848,496269493753,"(0.39209413528442383, 0.20965875685214996)","(-58.91580581665039, 240.8701934814453, 80.83258056640625)",1,4.4796142578125,1,"(-21.777942657470703, 5.693019390106201, 691.128173828125)",1,"(0.3975515067577362, 0.12628325819969177)","(-55.903343200683594, 265.1972351074219, 89.68690490722656)",1,4.6866455078125,1,"(43.006160736083984, 5.059401035308838, 690.1611328125)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503438621,496269510525,"(0.39265623688697815, 0.21183708310127258)","(-58.60554122924805, 240.234619140625, 80.60121154785156)",1,4.47528076171875,1,"(-21.825746536254883, 5.699751377105713, 690.8956909179688)",1,"(0.3944646120071411, 0.12547163665294647)","(-57.607322692871094, 265.43402099609375, 89.7730941772461)",1,4.6805877685546875,1,"(42.959163665771484, 5.063926696777344, 689.9175415039062)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503454594,496269526498,"(0.35349804162979126, 0.2024049013853073)","(-80.22098541259766, 242.98670959472656, 81.60291290283203)",1,4.48126220703125,1,"(-22.001976013183594, 5.560271739959717, 690.4970092773438)",1,"(0.358845591545105, 0.13572682440280914)","(-77.26913452148438, 262.4417724609375, 88.68402862548828)",1,4.669189453125,1,"(42.67569351196289, 4.990281105041504, 689.54296875)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503471717,496269543622,"(0.3122314214706421, 0.21970441937446594)","(-103.00031280517578, 237.93910217285156, 79.7657470703125)",1,4.465545654296875,1,"(-22.209463119506836, 5.482095718383789, 690.8038330078125)",1,"(0.3143862187862396, 0.16268469393253326)","(-101.81086730957031, 254.57608032226562, 85.8211898803711)",1,4.693359375,1,"(42.42418670654297, 4.934081077575684, 689.8785400390625)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503488440,496269560345,"(0.28679797053337097, 0.21120814979076385)","(-117.03963470458984, 240.41812133789062, 80.66804504394531)",1,4.4738311767578125,1,"(-22.391944885253906, 5.4129109382629395, 691.8767700195312)",1,"(0.3032571077346802, 0.17105765640735626)","(-107.95415496826172, 252.13308715820312, 84.93193054199219)",1,4.6942138671875,1,"(42.298274993896484, 4.890847682952881, 690.9537963867188)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503504509,496269576415,"(0.289685994386673, 0.21406427025794983)","(-115.44546508789062, 239.58477783203125, 80.36470794677734)",1,4.4716033935546875,1,"(-22.44517707824707, 5.381825923919678, 691.2503662109375)",1,"(0.29935696721076965, 0.17350003123283386)","(-110.10706329345703, 251.42047119140625, 84.67253112792969)",1,4.6725006103515625,1,"(42.25117111206055, 4.87301778793335, 690.3408203125)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503521586,496269593493,"(0.29116782546043396, 0.21488407254219055)","(-114.62747955322266, 239.3455810546875, 80.27764892578125)",1,4.4753265380859375,1,"(-22.494861602783203, 5.375814914703369, 691.2820434570312)",1,"(0.2967914342880249, 0.17361398041248322)","(-111.52323913574219, 251.38722229003906, 84.6604232788086)",1,4.6808319091796875,1,"(42.23726272583008, 4.859994888305664, 690.3677368164062)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503538356,496269610264,"(0.2913304269313812, 0.21417468786239624)","(-114.5377426147461, 239.55258178710938, 80.35299682617188)",1,4.47955322265625,1,"(-22.55510139465332, 5.381125450134277, 691.4230346679688)",1,"(0.29755905270576477, 0.1757795661687851)","(-111.0995101928711, 250.75534057617188, 84.43048858642578)",1,4.67864990234375,1,"(42.218017578125, 4.854546070098877, 690.512451171875)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503554429,496269626338,"(0.29099977016448975, 0.21203170716762543)","(-114.72026062011719, 240.17782592773438, 80.58060455322266)",1,4.4855194091796875,1,"(-22.62708282470703, 5.3971662521362305, 691.5010986328125)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503571552,496269643462,"(0.29171040654182434, 0.21368025243282318)","(-114.32801055908203, 239.6968231201172, 80.4055404663086)",1,4.4955596923828125,1,"(-22.679738998413086, 5.415245056152344, 691.5064086914062)",1,"(0.280542254447937, 0.15268918871879578)","(-120.49283599853516, 257.49261474609375, 86.882568359375)",1,4.8231201171875,1,"(42.16648864746094, 4.804821491241455, 690.5728149414062)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503588271,496269660182,"(0.29599642753601074, 0.21565870940685272)","(-111.96209716796875, 239.11956787109375, 80.19536590576172)",1,4.4914703369140625,1,"(-22.765546798706055, 5.411792278289795, 691.2676391601562)",1,"(0.3011186718940735, 0.17096684873104095)","(-109.13459014892578, 252.15957641601562, 84.94156646728516)",1,4.6800384521484375,1,"(42.05503845214844, 4.854057312011719, 690.3575439453125)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503604345,496269676257,"(0.29239585995674133, 0.20892001688480377)","(-113.9495849609375, 241.08572387695312, 80.91100311279297)",1,4.49017333984375,1,"(-22.846059799194336, 5.372731685638428, 691.16357421875)",1,"(0.30009934306144714, 0.16697348654270172)","(-109.697265625, 253.3247528076172, 85.36567687988281)",1,4.682830810546875,1,"(41.98137664794922, 4.850245475769043, 690.2784423828125)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503621518,496269693432,"(0.2904622554779053, 0.20772038400173187)","(-115.01697540283203, 241.43580627441406, 81.03839111328125)",1,4.4929046630859375,1,"(-22.900867462158203, 5.340974807739258, 691.1460571289062)",1,"(0.29754817485809326, 0.1711905300617218)","(-111.10551452636719, 252.09432983398438, 84.91783905029297)",1,4.6783447265625,1,"(41.94036865234375, 4.841690540313721, 690.2640991210938)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503638186,496269710101,"(0.29635319113731384, 0.21890415251255035)","(-111.76517486572266, 238.1726531982422, 79.8507308959961)",1,4.501190185546875,1,"(-23.0024356842041, 5.294490814208984, 691.0930786132812)",1,"(0.30159369111061096, 0.17800955474376678)","(-108.87237548828125, 250.1046905517578, 84.19366455078125)",1,4.69219970703125,1,"(41.844356536865234, 4.8227219581604, 690.218017578125)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503654265,496269726181,"(0.29476284980773926, 0.22033846378326416)","(-112.64302062988281, 237.75411987304688, 79.69841003417969)",1,4.5174102783203125,1,"(-23.06924819946289, 5.242347240447998, 691.0598754882812)",1,"(0.29801860451698303, 0.18076571822166443)","(-110.84581756591797, 249.3004913330078, 83.90095520019531)",1,4.6898193359375,1,"(41.79007339477539, 4.807187080383301, 690.1968383789062)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503671388,496269743304,"(0.2933473587036133, 0.21787652373313904)","(-113.42437744140625, 238.4724578857422, 79.95984649658203)",1,4.5169219970703125,1,"(-23.11545181274414, 5.222034454345703, 691.1244506835938)",1,"(0.2962663769721985, 0.18278835713863373)","(-111.81305694580078, 248.7103271484375, 83.68617248535156)",1,4.704071044921875,1,"(41.75642013549805, 4.799327850341797, 690.2552490234375)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503688198,496269760114,"(0.2967914342880249, 0.215550497174263)","(-111.52323913574219, 239.15113830566406, 80.20686340332031)",1,4.5281982421875,1,"(-23.174474716186523, 5.186948776245117, 690.9168090820312)",1,"(0.2998763918876648, 0.18300026655197144)","(-109.82034301757812, 248.64852905273438, 83.66366577148438)",1,4.704986572265625,1,"(41.69081115722656, 4.7841477394104, 690.0391235351562)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503704185,496269776100,"(0.3072299361228943, 0.25002947449684143)","(-105.76115417480469, 229.09097290039062, 76.54529571533203)",1,4.522125244140625,1,"(-23.11335563659668, 5.096275806427002, 690.6271362304688)",1,"(0.3104000985622406, 0.19303463399410248)","(-104.01123046875, 245.7207489013672, 82.59803009033203)",1,4.7094268798828125,1,"(41.71963882446289, 4.644060134887695, 689.7647705078125)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503721258,496269793173,"(0.326227605342865, 0.3017686903476715)","(-95.27435302734375, 213.9946746826172, 71.05072784423828)",1,4.52581787109375,1,"(-22.987524032592773, 5.001854419708252, 690.3775024414062)",1,"(0.3324471712112427, 0.24197015166282654)","(-91.84114837646484, 231.44248962402344, 77.40118408203125)",1,4.7169647216796875,1,"(41.7774543762207, 4.53394079208374, 689.5133056640625)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503738017,496269809932,"(0.3409698009490967, 0.3210582435131073)","(-87.13662719726562, 208.36647033691406, 69.0021743774414)",1,4.53436279296875,1,"(-22.869253158569336, 4.941519260406494, 689.9884033203125)",1,"(0.3455689251422882, 0.2611870765686035)","(-84.59791564941406, 225.83544921875, 75.3603744506836)",1,4.722503662109375,1,"(41.85691833496094, 4.463644981384277, 689.11572265625)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503754105,496269826020,"(0.34404200315475464, 0.3239559233188629)","(-85.44078063964844, 207.52101135253906, 68.69446563720703)",1,4.545928955078125,1,"(-22.879756927490234, 4.964638710021973, 690.3048095703125)",1,"(0.3440951406955719, 0.2606719434261322)","(-85.41142272949219, 225.98574829101562, 75.41508483886719)",1,4.729095458984375,1,"(41.90641403198242, 4.468124866485596, 689.4125366210938)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503771224,496269843139,"(0.3431761860847473, 0.32333803176879883)","(-85.9187240600586, 207.70130920410156, 68.76009368896484)",1,4.552154541015625,1,"(-22.862491607666016, 4.971797466278076, 690.0234985351562)",1,"(0.34644073247909546, 0.26206812262535095)","(-84.11666107177734, 225.57838439941406, 75.26681518554688)",1,4.7401885986328125,1,"(41.9053955078125, 4.473909378051758, 689.1406860351562)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503788029,496269859944,"(0.3452098071575165, 0.32758012413978577)","(-84.79611206054688, 206.4635009765625, 68.3095932006836)",1,4.5726470947265625,1,"(-22.832761764526367, 4.992598056793213, 689.4754028320312)",1,"(0.347503125667572, 0.26230698823928833)","(-83.53021240234375, 225.50869750976562, 75.24149322509766)",1,4.7493133544921875,1,"(41.909141540527344, 4.497654438018799, 688.560791015625)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503804025,496269875940,"(0.3457351326942444, 0.32792338728904724)","(-84.50614166259766, 206.36337280273438, 68.27310180664062)",1,4.581268310546875,1,"(-22.808399200439453, 5.023523330688477, 689.1203002929688)",1,"(0.347054123878479, 0.2649226486682892)","(-83.77803039550781, 224.74551391601562, 74.96369171142578)",1,4.7545318603515625,1,"(41.917396545410156, 4.528555870056152, 688.22216796875)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503821092,496269893007,"(0.34670862555503845, 0.3278772234916687)","(-83.96876525878906, 206.37686157226562, 68.27801513671875)",1,4.5843048095703125,1,"(-22.80556297302246, 5.0454301834106445, 689.0789794921875)",1,"(0.34565916657447815, 0.26911547780036926)","(-84.5480728149414, 223.52212524414062, 74.51836395263672)",1,4.760833740234375,1,"(41.927528381347656, 4.545122146606445, 688.1753540039062)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503837945,496269909860,"(0.34846508502960205, 0.3250890076160431)","(-82.99921417236328, 207.1903839111328, 68.5741195678711)",1,4.5995941162109375,1,"(-22.82376480102539, 5.074953079223633, 689.2088012695312)",1,"(0.3484814167022705, 0.26754140853881836)","(-82.99018859863281, 223.98141479492188, 74.6855239868164)",1,4.77642822265625,1,"(41.92864227294922, 4.577035427093506, 688.313720703125)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503853945,496269925860,"(0.3910207450389862, 0.34962204098701477)","(-59.50835037231445, 200.0322265625, 65.96878814697266)",1,4.626434326171875,1,"(-22.651548385620117, 5.078770637512207, 689.506591796875)",1,"(0.39354750514030457, 0.2762337625026703)","(-58.11355209350586, 221.4451904296875, 73.76242065429688)",1,4.794921875,1,"(42.114437103271484, 4.579670429229736, 688.5917358398438)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503871058,496269942973,"(0.42109814286231995, 0.36205431818962097)","(-42.9055290222168, 196.40478515625, 64.64847564697266)",1,4.657073974609375,1,"(-22.508302688598633, 5.0620222091674805, 689.43994140625)",1,"(0.42949414253234863, 0.28030991554260254)","(-38.27088928222656, 220.25588989257812, 73.32955169677734)",1,4.7899169921875,1,"(42.209651947021484, 4.585883140563965, 688.5015258789062)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503887860,496269959775,"(0.4235667884349823, 0.36539122462272644)","(-41.54279708862305, 195.43115234375, 64.29411315917969)",1,4.656982421875,1,"(-22.45941734313965, 5.043243408203125, 688.3049926757812)",1,"(0.43075141310691833, 0.2838541865348816)","(-37.57686996459961, 219.22174072265625, 72.9531478881836)",1,4.7899169921875,1,"(42.139400482177734, 4.586399078369141, 687.325927734375)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503903865,496269975781,"(0.4256960451602936, 0.372060090303421)","(-40.36745071411133, 193.48533630371094, 63.58586883544922)",1,4.6601715087890625,1,"(-22.46759033203125, 5.0222954750061035, 687.4139404296875)",1,"(0.43071770668029785, 0.2843206524848938)","(-37.59547805786133, 219.08563232421875, 72.90364074707031)",1,4.7942352294921875,1,"(42.069576263427734, 4.576247215270996, 686.4962158203125)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503921025,496269992941,"(0.42660051584243774, 0.37265509366989136)","(-39.86819076538086, 193.31175231933594, 63.522682189941406)",1,4.66668701171875,1,"(-22.467988967895508, 5.008991718292236, 686.8565063476562)",1,"(0.4270332455635071, 0.28948745131492615)","(-39.62932586669922, 217.57809448242188, 72.35496520996094)",1,4.8080902099609375,1,"(42.028682708740234, 4.568112373352051, 685.9474487304688)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503937775,496270009692,"(0.42812666296958923, 0.3723580837249756)","(-39.02573013305664, 193.3983917236328, 63.55423355102539)",1,4.6700592041015625,1,"(-22.466968536376953, 4.996312141418457, 686.1060791015625)",1,"(0.42894476652145386, 0.28992053866386414)","(-38.57414627075195, 217.4517059326172, 72.30897521972656)",1,4.8115692138671875,1,"(41.96799850463867, 4.551565647125244, 685.1716918945312)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503953781,496270025698,"(0.4261836111545563, 0.3716384172439575)","(-40.09832763671875, 193.60836791992188, 63.63068771362305)",1,4.6840972900390625,1,"(-22.45764923095703, 4.98771333694458, 685.6665649414062)",1,"(0.428776353597641, 0.29150891304016113)","(-38.667110443115234, 216.98825073242188, 72.14026641845703)",1,4.81646728515625,1,"(41.939857482910156, 4.5374627113342285, 684.7506103515625)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503970894,496270042812,"(0.4269670248031616, 0.3766767978668213)","(-39.66587448120117, 192.13832092285156, 63.095611572265625)",1,4.6990203857421875,1,"(-22.45210838317871, 4.990629196166992, 685.5211181640625)",1,"(0.4279749393463135, 0.28853487968444824)","(-39.10951232910156, 217.85598754882812, 72.45612335205078)",1,4.832183837890625,1,"(41.92738342285156, 4.5313334465026855, 684.6070556640625)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
14503987787,496270059705,"(0.42817220091819763, 0.37839385867118835)","(-39.00061798095703, 191.63734436035156, 62.913211822509766)",1,4.716705322265625,1,"(-22.456439971923828, 5.001940727233887, 685.4171142578125)",1,"(0.4293173551559448, 0.2891657054424286)","(-38.36850357055664, 217.6719512939453, 72.38911437988281)",1,4.8444976806640625,1,"(41.92000198364258, 4.532790660858154, 684.4989013671875)",1,helldivers-time-to-take-out-the-trash-mart-virkus.png
